Date Borrowed,Date Returned,Quantity,Equipment Name,Time Borrowed,Time Returned,Days Duration,Time Duration,Total Duration,DateTime Borrowed,DateTime Returned,ProcessedName,UniqueID,isReturned
10/01/2019,10/01/2019,9,Cable Tester,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTPK1,1
10/01/2019,10/01/2019,9,Crimping Tool,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTW2,1
10/01/2019,10/01/2019,9,Crimping Tool,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTW3,1
10/01/2019,10/01/2019,9,Crimping Tool,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTHT4,1
10/01/2019,10/01/2019,9,Crimping Tool,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTBT5,1
10/01/2019,10/01/2019,9,Crimping Tool,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTBT6,1
10/01/2019,10/01/2019,9,Crimping Tool,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,crimping tool,ENB205CTBT7,1
10/01/2019,10/01/2019,1,BEAKER,11:00 am,1:50 pm,0,2.833333333,2.833333333,10/01/2019 11:00,10/01/2019 13:50,beaker,ER201B5,1
10/01/2019,10/01/2019,1,Cable Tester,7:55 am,2:20 pm,0,6.416666667,6.416666667,10/01/2019 7:55,10/01/2019 14:20,cable tester,ENB205CTn5,1
10/01/2019,10/01/2019,1,VGA,11:15 am,12:23 pm,0,1.133333333,1.133333333,10/01/2019 11:15,10/01/2019 12:23,vga,ENB205V3,1
10/01/2019,10/01/2019,4,Digital Logic Probe,3:15 pm,4:17 pm,0,1.033333333,1.033333333,10/01/2019 15:15,10/01/2019 16:17,probe,ENB205DLP1,1
10/01/2019,10/01/2019,4,Digital Logic Probe,3:15 pm,4:17 pm,0,1.033333333,1.033333333,10/01/2019 15:15,10/01/2019 16:17,probe,ENB205DLP1,1
10/01/2019,10/01/2019,4,Digital Logic Probe,3:15 pm,4:17 pm,0,1.033333333,1.033333333,10/01/2019 15:15,10/01/2019 16:17,probe,ENB205DLP1,1
10/01/2019,10/01/2019,4,Digital Logic Probe,3:15 pm,4:17 pm,0,1.033333333,1.033333333,10/01/2019 15:15,10/01/2019 16:17,probe,ENB205DLP1,1
10/01/2019,10/01/2019,1,Multimeter,12:46 pm,4:17 pm,0,3.516666667,3.516666667,10/01/2019 12:46,10/01/2019 16:17,multimeter,ENB205M1,1
10/01/2019,10/01/2019,1,Anemometer,11:00 am,12:31 pm,0,1.516666667,1.516666667,10/01/2019 11:00,10/01/2019 12:31,thermometer,ENB205ADI1,1
10/01/2019,10/01/2019,2,Cable Tester,9:56 am,1:25 pm,0,3.483333333,3.483333333,10/01/2019 9:56,10/01/2019 13:25,tester,ENB205CTn6,1
10/01/2019,10/01/2019,2,Cable Tester,9:56 am,1:25 pm,0,3.483333333,3.483333333,10/01/2019 9:56,10/01/2019 13:25,tester,ENB205CTn7,1
10/01/2019,10/01/2019,1,Projector,12:00 pm,1:30 pm,0,1.5,1.5,10/01/2019 12:00,10/01/2019 13:30,acer projector,ENB205PIBJBK32,1
10/01/2019,10/01/2019,1,Network Interface Card Panel (10 Base-5),11:15 am,4:15 pm,0,5,5,10/01/2019 11:15,10/01/2019 16:15,"1 t.v, vo",ENB205NICL1,1
10/01/2019,10/01/2019,1,Projector,7:30 am,10:30 am,0,3,3,10/01/2019 7:30,10/01/2019 10:30,acer projector,ENB205PaMRJL83,1
14/01/2019,14/01/2019,1,Micro Cutting Plier (Nipper),1:30 pm,2:35 pm,0,1.083333333,1.083333333,14/01/2019 13:30,14/01/2019 14:35,pliers,ENB205MCPPK1,1
16/01/2019,16/01/2019,1,Projector,8:00 am,9:40 am,0,1.666666667,1.666666667,16/01/2019 8:00,16/01/2019 9:40,acer projector,ENB205PEX4HL94,1
16/01/2019,16/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,2:05 pm,4:15 pm,0,2.166666667,2.166666667,16/01/2019 14:05,16/01/2019 16:15,arduino book,ENB205ASKA7,1
17/01/2019,17/01/2019,1,Projector,9:02 am,10:21 am,0,1.316666667,1.316666667,17/01/2019 9:02,17/01/2019 10:21,infocus projector,TC101PAMRJM31,1
17/01/2019,17/01/2019,1,Projector,7:58 am,1:30 pm,0,5.533333333,5.533333333,17/01/2019 7:58,17/01/2019 13:30,acer projector,ENB205PaMRJER1,1
17/01/2019,17/01/2019,1,RCA Connector,7:58 am,1:30 pm,0,5.533333333,5.533333333,17/01/2019 7:58,17/01/2019 13:30,hdmi connector,ENB205RC1,1
17/01/2019,17/01/2019,1,Projector,2:07 pm,5:00 pm,0,2.883333333,2.883333333,17/01/2019 14:07,17/01/2019 17:00,acer projector,ENB205PIBJBK32,1
18/01/2019,18/01/2019,1,Projector,8:00 am,10:00 am,0,2,2,18/01/2019 8:00,18/01/2019 10:00,acer projector,ENB205PaMRJL83,1
18/01/2019,18/01/2019,1,RCA Connector,8:00 am,10:00 am,0,2,2,18/01/2019 8:00,18/01/2019 10:00,hdmi connector,ENB205RC2,1
21/01/2019,21/01/2019,1,Projector,12:00 pm,1:05 pm,0,1.083333333,1.083333333,21/01/2019 12:00,21/01/2019 13:05,acer projector,ENB205PEX4HL94,1
21/01/2019,21/01/2019,1,Projector,12:30 pm,2:05 pm,0,1.583333333,1.583333333,21/01/2019 12:30,21/01/2019 14:05,infocus projector,TC101PAMRJM31,1
21/01/2019,21/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:00 am,11:30 am,0,0.5,0.5,21/01/2019 11:00,21/01/2019 11:30,arduino stimulator kits and arduino project books,ENB205ASKA8,1
21/01/2019,21/01/2019,1,Projector,1:15 pm,2:52 pm,0,1.616666667,1.616666667,21/01/2019 13:15,21/01/2019 14:52,acer projector,ENB205PaMRJER1,1
21/01/2019,21/01/2019,1,Madison Cable (Blue),1:15 pm,2:52 pm,0,1.616666667,1.616666667,21/01/2019 13:15,21/01/2019 14:52,hdmi cable,ENB205MC1,1
21/01/2019,21/01/2019,1,Projector,8:00 am,10:30 am,0,2.5,2.5,21/01/2019 8:00,21/01/2019 10:30,acer projector,ENB205PIBJBK32,1
21/01/2019,21/01/2019,1,Projector,10:45 am,2:58 pm,0,4.216666667,4.216666667,21/01/2019 10:45,21/01/2019 14:58,acer projector,ENB205PaMRJL83,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:10 am,1:35 pm,0,2.416666667,2.416666667,22/01/2019 11:10,22/01/2019 13:35,arduino book,ENB205ASKA9,1
22/01/2019,22/01/2019,2,Oscilloscope,11:18 am,2:00 pm,0,2.7,2.7,22/01/2019 11:18,22/01/2019 14:00,oscilloscope,ENB204OW650201,1
22/01/2019,22/01/2019,2,Oscilloscope,11:18 am,2:00 pm,0,2.7,2.7,22/01/2019 11:18,22/01/2019 14:00,oscilloscope,ENB204OP052002,1
22/01/2019,22/01/2019,2,Power Supply,11:18 am,2:00 pm,0,2.7,2.7,22/01/2019 11:18,22/01/2019 14:00,power supply,ENB205PSXBS053,1
22/01/2019,22/01/2019,2,Power Supply,11:18 am,2:00 pm,0,2.7,2.7,22/01/2019 11:18,22/01/2019 14:00,power supply,ENB205PSXBS054,1
22/01/2019,22/01/2019,1,Projector,8:00 am,10:27 am,0,2.45,2.45,22/01/2019 8:00,22/01/2019 10:27,infocus projector,ENB205PEX4HL94,1
22/01/2019,22/01/2019,2,Digital Logic Probe,11:18 am,2:00 pm,0,2.7,2.7,22/01/2019 11:18,22/01/2019 14:00,probe,ENB205DLP1,1
22/01/2019,22/01/2019,2,Digital Logic Probe,11:18 am,2:00 pm,0,2.7,2.7,22/01/2019 11:18,22/01/2019 14:00,probe,ENB205DLP1,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:21 am,1:30 pm,0,2.15,2.15,22/01/2019 11:21,22/01/2019 13:30,arduino stimulator kits and arduino project books,ENB205ASKA10,1
22/01/2019,22/01/2019,1,Power Supply,10:55 am,2:00 pm,0,3.083333333,3.083333333,22/01/2019 10:55,22/01/2019 14:00,power supply,ENB205PSXBS055,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:22 am,1:38 pm,0,2.266666667,2.266666667,22/01/2019 11:22,22/01/2019 13:38,arduino stimulator kits and arduino project books,ENB205ASKA11,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:22 am,1:30 pm,0,2.133333333,2.133333333,22/01/2019 11:22,22/01/2019 13:30,arduino stimulator kits and arduino project books,ENB205ASKA12,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:22 am,1:28 pm,0,2.1,2.1,22/01/2019 11:22,22/01/2019 13:28,arduino stimulator kits and arduino project books,ENB205ASKA1,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:23 am,1:28 pm,0,2.083333333,2.083333333,22/01/2019 11:23,22/01/2019 13:28,arduino stimulator kits and arduino project books,ENB205ASKA2,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:24 am,1:45 pm,0,2.35,2.35,22/01/2019 11:24,22/01/2019 13:45,arduino stimulator kits and arduino project books,ENB205ASKA3,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:25 am,1:38 pm,0,2.216666667,2.216666667,22/01/2019 11:25,22/01/2019 13:38,arduino stimulator kits and arduino project books,ENB205ASKA4,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:22 am,1:40 pm,0,2.3,2.3,22/01/2019 11:22,22/01/2019 13:40,arduino stimulator kits and arduino project books,ENB205ASKA5,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:26 am,1:30 pm,0,2.066666667,2.066666667,22/01/2019 11:26,22/01/2019 13:30,arduino stimulator kits and arduino project books,ENB205ASKA6,1
22/01/2019,22/01/2019,1,Projector,11:25 am,5:00 pm,0,5.583333333,5.583333333,22/01/2019 11:25,22/01/2019 17:00,infocus projector,TC101PAMRJM31,1
22/01/2019,27/01/2019,1,Madison Cable (Blue),2:58 pm,9:00 am,4,18.03333333,114.0333333,22/01/2019 14:58,27/01/2019 9:00,hdmi cable,ENB205MC2,1
22/01/2019,22/01/2019,1,Projector,12:03 pm,1:06 pm,0,1.05,1.05,22/01/2019 12:03,22/01/2019 13:06,acer projector,ENB205PaMRJER1,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:26 am,1:30 pm,0,2.066666667,2.066666667,22/01/2019 11:26,22/01/2019 13:30,arduino stimulator kits and arduino project books,ENB205ASKA7,1
22/01/2019,22/01/2019,2,Power Supply,2:03 pm,4:19 pm,0,2.266666667,2.266666667,22/01/2019 14:03,22/01/2019 16:19,power supply,ENB205PSXBS056,1
22/01/2019,22/01/2019,2,Power Supply,2:03 pm,4:19 pm,0,2.266666667,2.266666667,22/01/2019 14:03,22/01/2019 16:19,power supply,ENB205PSXBS057,1
22/01/2019,22/01/2019,2,Oscilloscope,2:03 pm,4:19 pm,0,2.266666667,2.266666667,22/01/2019 14:03,22/01/2019 16:19,oscilloscope,ENB204OAI202013,1
22/01/2019,22/01/2019,2,Oscilloscope,2:03 pm,4:19 pm,0,2.266666667,2.266666667,22/01/2019 14:03,22/01/2019 16:19,oscilloscope,ENB204OAI4,1
22/01/2019,22/01/2019,2,Digital Logic Probe,2:03 pm,4:19 pm,0,2.266666667,2.266666667,22/01/2019 14:03,22/01/2019 16:19,probe,ENB205DLP1,1
22/01/2019,22/01/2019,2,Digital Logic Probe,2:03 pm,4:19 pm,0,2.266666667,2.266666667,22/01/2019 14:03,22/01/2019 16:19,probe,ENB205DLP1,1
22/01/2019,22/01/2019,1,Projector,3:47 pm,4:50 pm,0,1.05,1.05,22/01/2019 15:47,22/01/2019 16:50,acer projector,ENB205PIBJBK32,1
22/01/2019,22/01/2019,1,Projector,10:30 am,11:48 am,0,1.3,1.3,22/01/2019 10:30,22/01/2019 11:48,acer projector,ENB205PaMRJL83,1
22/01/2019,22/01/2019,1,Positive Multitester Probe,9:08 am,10:27 am,0,1.316666667,1.316666667,22/01/2019 9:08,22/01/2019 10:27,multitester,ENB205PMP6,1
22/01/2019,22/01/2019,1,Power Supply,9:08 am,10:27 am,0,1.316666667,1.316666667,22/01/2019 9:08,22/01/2019 10:27,power supply,ENB205PSXBS058,1
22/01/2019,22/01/2019,1,Projector,8:00 am,10:10 am,0,2.166666667,2.166666667,22/01/2019 8:00,22/01/2019 10:10,acer projector,ENB205PEX4HL94,1
22/01/2019,22/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:26 am,1:32 pm,0,2.1,2.1,22/01/2019 11:26,22/01/2019 13:32,arduino stimulator kits and arduino project books,ENB205ASKA8,1
23/01/2019,23/01/2019,1,Projector White Screen,10:50 am,4:12 pm,0,5.366666667,5.366666667,23/01/2019 10:50,23/01/2019 16:12,white screen,ENB204PWSR1,1
23/01/2019,23/01/2019,1,Projector,12:30 pm,2:08 pm,0,1.633333333,1.633333333,23/01/2019 12:30,23/01/2019 14:08,infocus projector,TC101PAMRJM31,1
23/01/2019,23/01/2019,1,Projector,2:15 pm,5:00 pm,0,2.75,2.75,23/01/2019 14:15,23/01/2019 17:00,infocus projector,ENB205PaMRJER1,1
23/01/2019,23/01/2019,1,Projector,12:30 pm,2:45 pm,0,2.25,2.25,23/01/2019 12:30,23/01/2019 14:45,acer projector,ENB205PIBJBK32,1
23/01/2019,23/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,12:11 pm,12:16 pm,0,0.083333333,0.083333333,23/01/2019 12:11,23/01/2019 12:16,arduino book,ENB205ASKA9,1
23/01/2019,23/01/2019,1,Projector,8:55 am,10:35 am,0,1.666666667,1.666666667,23/01/2019 8:55,23/01/2019 10:35,infocus projector,ENB205PaMRJL83,1
23/01/2019,23/01/2019,1,Projector,8:20 am,9:20 am,0,1,1,23/01/2019 8:20,23/01/2019 9:20,acer projector,ENB205PEX4HL94,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,11:11 am,2:10 pm,0,2.983333333,2.983333333,24/01/2019 11:11,24/01/2019 14:10,arduino stimulator kits and arduino project books,ENB205ASKA10,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,11:11 am,2:10 pm,0,2.983333333,2.983333333,24/01/2019 11:11,24/01/2019 14:10,arduino stimulator kits and arduino project books,ENB205ASKA11,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,11:11 am,2:10 pm,0,2.983333333,2.983333333,24/01/2019 11:11,24/01/2019 14:10,arduino stimulator kits and arduino project books,ENB205ASKA12,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,11:11 am,2:10 pm,0,2.983333333,2.983333333,24/01/2019 11:11,24/01/2019 14:10,arduino stimulator kits and arduino project books,ENB205ASKA1,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,11:11 am,2:10 pm,0,2.983333333,2.983333333,24/01/2019 11:11,24/01/2019 14:10,arduino stimulator kits and arduino project books,ENB205ASKA2,1
24/01/2019,24/01/2019,1,RCA Connector,2:40 pm,4:45 pm,0,2.083333333,2.083333333,24/01/2019 14:40,24/01/2019 16:45,hdmi connector,ENB205RC1,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,12:21 pm,1:21 pm,0,1,1,24/01/2019 12:21,24/01/2019 13:21,arduino stimulator kits and arduino project books,ENB205ASKA3,1
24/01/2019,24/01/2019,1,Extreme Air Compressor,10:50 am,1:43 pm,0,2.883333333,2.883333333,24/01/2019 10:50,24/01/2019 13:43,compressor,ENB205EACnMO2021,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,2:15 pm,4:55 pm,0,2.666666667,2.666666667,24/01/2019 14:15,24/01/2019 16:55,arduino stimulator kits and arduino project books,ENB205ASKA4,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,2:15 pm,4:55 pm,0,2.666666667,2.666666667,24/01/2019 14:15,24/01/2019 16:55,arduino stimulator kits and arduino project books,ENB205ASKA5,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,2:15 pm,4:55 pm,0,2.666666667,2.666666667,24/01/2019 14:15,24/01/2019 16:55,arduino stimulator kits and arduino project books,ENB205ASKA6,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,2:15 pm,4:55 pm,0,2.666666667,2.666666667,24/01/2019 14:15,24/01/2019 16:55,arduino stimulator kits and arduino project books,ENB205ASKA7,1
24/01/2019,24/01/2019,5,Arduino Stimulator Kits and Arduino Project Books,2:15 pm,4:55 pm,0,2.666666667,2.666666667,24/01/2019 14:15,24/01/2019 16:55,arduino stimulator kits and arduino project books,ENB205ASKA8,1
24/01/2019,24/01/2019,1,METER STICK,12:28 pm,1:30 pm,0,1.033333333,1.033333333,24/01/2019 12:28,24/01/2019 13:30,meter stick,ER201MS1,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,1:30 pm,2:06 pm,0,0.6,0.6,24/01/2019 13:30,24/01/2019 14:06,arduino stimulator kits and arduino project books,ENB205ASKA9,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,10:52 am,1:20 pm,0,2.466666667,2.466666667,24/01/2019 10:52,24/01/2019 13:20,arduino stimulator kits and arduino project books,ENB205ASKA10,1
24/01/2019,24/01/2019,1,Projector,2:40 pm,4:45 pm,0,2.083333333,2.083333333,24/01/2019 14:40,24/01/2019 16:45,acer projector,TC101PAMRJM31,1
24/01/2019,24/01/2019,1,Projector,11:05 am,2:05 pm,0,3,3,24/01/2019 11:05,24/01/2019 14:05,acer projector,ENB205PaMRJER1,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:05 am,1:20 pm,0,2.25,2.25,24/01/2019 11:05,24/01/2019 13:20,arduino stimulator kits and arduino project books,ENB205ASKA11,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,11:05 am,11:30 am,0,0.416666667,0.416666667,24/01/2019 11:05,24/01/2019 11:30,arduino stimulator kits and arduino project books,ENB205ASKA12,1
24/01/2019,24/01/2019,1,Projector,11:46 am,1:21 pm,0,1.583333333,1.583333333,24/01/2019 11:46,24/01/2019 13:21,acer projector,ENB205PIBJBK32,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,10:18 am,10:46 am,0,0.466666667,0.466666667,24/01/2019 10:18,24/01/2019 10:46,arduino stimulator kits and arduino project books,ENB205ASKA1,1
24/01/2019,24/01/2019,1,Electronic Scale,8:10 am,10:50 am,0,2.666666667,2.666666667,24/01/2019 8:10,24/01/2019 10:50,electronic scale,ENB204ESA120201,1
24/01/2019,24/01/2019,1,Projector,9:02 am,10:15 am,0,1.216666667,1.216666667,24/01/2019 9:02,24/01/2019 10:15,infocus projector,ENB205PaMRJL83,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,10:51 am,1:20 pm,0,2.483333333,2.483333333,24/01/2019 10:51,24/01/2019 13:20,arduino stimulator kits and arduino project books,ENB205ASKA2,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,10:52 am,1:21 pm,0,2.483333333,2.483333333,24/01/2019 10:52,24/01/2019 13:21,arduino stimulator kits and arduino project books,ENB205ASKA3,1
24/01/2019,24/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,10:54 am,1:21 pm,0,2.45,2.45,24/01/2019 10:54,24/01/2019 13:21,arduino stimulator kits and arduino project books,ENB205ASKA4,1
24/01/2019,28/01/2019,1,Arduino Stimulator Kits and Arduino Project Books,3:02 pm,3:12 pm,4,0.166666667,96.16666667,24/01/2019 15:02,28/01/2019 15:12,arduino book,ENB205ASKA5,1
25/01/2019,25/01/2019,1,OLC Amplifier,11:48 am,4:54 pm,0,5.1,5.1,25/01/2019 11:48,25/01/2019 16:54,amplifier,ENB205OA1,1
25/01/2019,25/01/2019,2,Basic Electric and Electronic Circuit Experiment Board,4:02 pm,4:55 pm,0,0.883333333,0.883333333,25/01/2019 16:02,25/01/2019 16:55,arduino board,ENB201BEaH1,1
25/01/2019,25/01/2019,2,Basic Electric and Electronic Circuit Experiment Board,4:02 pm,4:55 pm,0,0.883333333,0.883333333,25/01/2019 16:02,25/01/2019 16:55,arduino board,ENB201BEaH1,1
25/01/2019,25/01/2019,1,Projector,8:20 am,1:00 pm,0,4.666666667,4.666666667,25/01/2019 8:20,25/01/2019 13:00,infocus projector,ENB205PEX4HL94,1
25/01/2019,25/01/2019,1,Projector,8:00 am,4:17 pm,0,8.283333333,8.283333333,25/01/2019 8:00,25/01/2019 16:17,acer projector,TC101PAMRJM31,1
25/01/2019,25/01/2019,1,Projector,8:07 am,8:30 am,0,0.383333333,0.383333333,25/01/2019 8:07,25/01/2019 8:30,infocus projector,ENB205PaMRJER1,1
28/01/2019,28/01/2019,4,BEAKER,8:10 am,12:30 pm,0,4.333333333,4.333333333,28/01/2019 8:10,28/01/2019 12:30,250 ml beaker,ER201B6,1
28/01/2019,28/01/2019,4,BEAKER,8:10 am,12:30 pm,0,4.333333333,4.333333333,28/01/2019 8:10,28/01/2019 12:30,250 ml beaker,ER201B7,1
28/01/2019,28/01/2019,4,BEAKER,8:10 am,12:30 pm,0,4.333333333,4.333333333,28/01/2019 8:10,28/01/2019 12:30,250 ml beaker,ER201B8,1
28/01/2019,28/01/2019,4,BEAKER,8:10 am,12:30 pm,0,4.333333333,4.333333333,28/01/2019 8:10,28/01/2019 12:30,250 ml beaker,ER201B1,1
28/01/2019,04/02/2019,1,Electronic Scale,8:00 am,12:30 pm,7,4.5,172.5,28/01/2019 8:00,04/02/2019 12:30,electronic scale,ENB204ESA120201,1
28/01/2019,04/02/2019,2,Micro Ammeter,8:10 am,12:30 pm,7,4.333333333,172.3333333,28/01/2019 8:10,04/02/2019 12:30,micro meter,ENB205MADL1,1
28/01/2019,04/02/2019,2,Micro Ammeter,8:10 am,12:30 pm,7,4.333333333,172.3333333,28/01/2019 8:10,04/02/2019 12:30,micro meter,ENB205MADL1,1
28/01/2019,04/02/2019,3,GLASS FUNNEL,8:10 am,12:30 pm,7,4.333333333,172.3333333,28/01/2019 8:10,04/02/2019 12:30,funnel,ER201GF2,1
28/01/2019,04/02/2019,3,GLASS FUNNEL,8:10 am,12:30 pm,7,4.333333333,172.3333333,28/01/2019 8:10,04/02/2019 12:30,funnel,ER201GF3,1
28/01/2019,04/02/2019,3,GLASS FUNNEL,8:10 am,12:30 pm,7,4.333333333,172.3333333,28/01/2019 8:10,04/02/2019 12:30,funnel,ER201GF4,1
28/01/2019,04/02/2019,1,10/100 Fast Ethernet Switch,8:10 am,12:30 pm,7,4.333333333,172.3333333,28/01/2019 8:10,04/02/2019 12:30,100 ml g. cylinder,ENB2051FEDF30H41,1
28/01/2019,28/01/2019,1,Projector,8:00 am,9:00 am,0,1,1,28/01/2019 8:00,28/01/2019 9:00,infocus projector,ENB205PIBJBK32,1
28/01/2019,28/01/2019,1,Projector,8:13 am,11:35 am,0,3.366666667,3.366666667,28/01/2019 8:13,28/01/2019 11:35,acer projector,ENB205PaMRJL83,1
28/01/2019,28/01/2019,1,Projector,1:12 pm,3:10 pm,0,1.966666667,1.966666667,28/01/2019 13:12,28/01/2019 15:10,acer projector,ENB205PEX4HL94,1
28/01/2019,28/01/2019,1,Sound Level Meter,12:35 pm,1:30 pm,0,0.916666667,0.916666667,28/01/2019 12:35,28/01/2019 13:30,meter tape,ENB205SLMDI1,1
28/01/2019,28/01/2019,1,RCA Connector,8:13 am,11:35 am,0,3.366666667,3.366666667,28/01/2019 8:13,28/01/2019 11:35,hdmi connector,ENB205RC2,1
29/01/2019,29/01/2019,3,Network and Cabling Trainer,1:44 pm,4:41 pm,0,2.95,2.95,29/01/2019 13:44,29/01/2019 16:41,hubs and swtiches,ENB204NaCL101471,1
29/01/2019,29/01/2019,3,Network and Cabling Trainer,1:44 pm,4:41 pm,0,2.95,2.95,29/01/2019 13:44,29/01/2019 16:41,hubs and swtiches,ENB204NaCL101471,1
29/01/2019,29/01/2019,3,Network and Cabling Trainer,1:44 pm,4:41 pm,0,2.95,2.95,29/01/2019 13:44,29/01/2019 16:41,hubs and swtiches,ENB204NaCL101471,1
29/01/2019,29/01/2019,3,Network and Cabling Trainer,11:25 am,1:44 pm,0,2.316666667,2.316666667,29/01/2019 11:25,29/01/2019 13:44,hubs and swtiches,ENB204NaCL101471,1
29/01/2019,29/01/2019,3,Network and Cabling Trainer,11:25 am,1:44 pm,0,2.316666667,2.316666667,29/01/2019 11:25,29/01/2019 13:44,hubs and swtiches,ENB204NaCL101471,1
29/01/2019,29/01/2019,3,Network and Cabling Trainer,11:25 am,1:44 pm,0,2.316666667,2.316666667,29/01/2019 11:25,29/01/2019 13:44,hubs and swtiches,ENB204NaCL101471,1
29/01/2019,30/01/2019,3,GLASS FUNNEL,8:05 am,5:00 pm,1,8.916666667,32.91666667,29/01/2019 8:05,30/01/2019 17:00,funnel,ER201GF1,1
29/01/2019,30/01/2019,3,GLASS FUNNEL,8:05 am,5:00 pm,1,8.916666667,32.91666667,29/01/2019 8:05,30/01/2019 17:00,funnel,ER201GF2,1
29/01/2019,30/01/2019,3,GLASS FUNNEL,8:05 am,5:00 pm,1,8.916666667,32.91666667,29/01/2019 8:05,30/01/2019 17:00,funnel,ER201GF3,1
29/01/2019,30/01/2019,2,GRADUATED CYLINDER,8:05 am,3:15 pm,1,7.166666667,31.16666667,29/01/2019 8:05,30/01/2019 15:15,graduated cylinder 50,ER201GC1,1
29/01/2019,30/01/2019,2,GRADUATED CYLINDER,8:05 am,3:15 pm,1,7.166666667,31.16666667,29/01/2019 8:05,30/01/2019 15:15,graduated cylinder 50,ER201GC2,1
29/01/2019,30/01/2019,4,BEAKER,8:05 am,3:30 pm,1,7.416666667,31.41666667,29/01/2019 8:05,30/01/2019 15:30,beaker 250 ml,ER201B2,1
29/01/2019,30/01/2019,4,BEAKER,8:05 am,3:30 pm,1,7.416666667,31.41666667,29/01/2019 8:05,30/01/2019 15:30,beaker 250 ml,ER201B3,1
29/01/2019,30/01/2019,4,BEAKER,8:05 am,3:30 pm,1,7.416666667,31.41666667,29/01/2019 8:05,30/01/2019 15:30,beaker 250 ml,ER201B4,1
29/01/2019,30/01/2019,4,BEAKER,8:05 am,3:30 pm,1,7.416666667,31.41666667,29/01/2019 8:05,30/01/2019 15:30,beaker 250 ml,ER201B5,1
29/01/2019,30/01/2019,1,GRADUATED CYLINDER,8:05 am,9:30 am,1,1.416666667,25.41666667,29/01/2019 8:05,30/01/2019 9:30,graduated cylinder 100,ER201GC1,1
29/01/2019,29/01/2019,1,Projector,3:10 pm,4:45 pm,0,1.583333333,1.583333333,29/01/2019 15:10,29/01/2019 16:45,acer projector,TC101PAMRJM31,1
29/01/2019,29/01/2019,1,OLC Amplifier,10:48 am,11:30 am,0,0.7,0.7,29/01/2019 10:48,29/01/2019 11:30,amplifier w/ speaker,ENB205OA1,1
